area_level,area_name,sex,age_group,indicator,indicator_label,mean,lower,upper
District,Blantyre,female,65-69,incidence,HIV incidence,3.6336727867071e-4,3.2746575537488e-4,3.9655009897709e-4
District,Blantyre,male,0-4,incidence,HIV incidence,0.00149146275679311,0.00139608236044242,0.00159413954045774
District,Blantyre,male,5-9,incidence,HIV incidence,0,0,0
District,Blantyre,male,10-14,incidence,HIV incidence,0,0,0
District,Blantyre,male,15-19,incidence,HIV incidence,8.02633556868329e-5,7.32261364403769e-5,8.86512164838632e-5
District,Blantyre,male,20-24,incidence,HIV incidence,9.5687199807453e-4,8.7227243077838e-4,0.00105781631699867
District,Blantyre,male,25-29,incidence,HIV incidence,0.00225213534262121,0.00205214589702472,0.00249571497104639
District,Blantyre,male,30-34,incidence,HIV incidence,0.0029854415671011,0.00271999062534828,0.00330796194938609
District,Blantyre,male,35-39,incidence,HIV incidence,0.00308642524840416,0.00281496225652548,0.00340967376829966
District,Blantyre,male,40-44,incidence,HIV incidence,0.00283632211023267,0.00259049788892053,0.00313213172081873
District,Blantyre,male,45-49,incidence,HIV incidence,0.00241019264794609,0.00220218077716348,0.0026475486236762
District,Blantyre,male,50-54,incidence,HIV incidence,0.00200218027903852,0.00183000502609975,0.00220012078164455
District,Blantyre,male,55-59,incidence,HIV incidence,0.0016005830868759,0.0014621265660982,0.0017516486492458
District,Blantyre,male,60-64,incidence,HIV incidence,0.0012929096319725,0.00118092721501695,0.00141294971863887
District,Blantyre,male,65-69,incidence,HIV incidence,9.9747784346101e-4,9.079312495041e-4,0.0010857385868949
District,Mwanza,female,0-4,population,Population,12611.2397816902,12611.2397816902,12611.2397816902
District,Mwanza,female,5-9,population,Population,10950.3865113534,10950.3865113534,10950.3865113534
District,Mwanza,female,10-14,population,Population,10060.3487607703,10060.3487607703,10060.3487607703
District,Mwanza,female,15-19,population,Population,9481.86281144326,9481.86281144326,9481.86281144326
District,Mwanza,female,20-24,population,Population,8440.49882053596,8440.49882053596,8440.49882053596
District,Mwanza,female,25-29,population,Population,6490.34505633573,6490.34505633573,6490.34505633573
District,Mwanza,female,30-34,population,Population,5361.64235644573,5361.64235644573,5361.64235644573
District,Mwanza,female,35-39,population,Population,4856.61035715422,4856.61035715422,4856.61035715422
District,Mwanza,female,40-44,population,Population,3829.30177764732,3829.30177764732,3829.30177764732
District,Mwanza,female,45-49,population,Population,2411.94991433927,2411.94991433927,2411.94991433927
District,Mwanza,female,50-54,population,Population,1703.18869972804,1703.18869972804,1703.18869972804
District,Mwanza,female,55-59,population,Population,1386.32246905305,1386.32246905305,1386.32246905305
District,Mwanza,female,60-64,population,Population,998.886702751762,998.886702751762,998.886702751762
District,Mwanza,female,65-69,population,Population,709.048483282441,709.048483282441,709.048483282441
District,Mwanza,male,0-4,population,Population,12698.3447252055,12698.3447252055,12698.3447252055
District,Mwanza,male,5-9,population,Population,10901.4883421807,10901.4883421807,10901.4883421807
District,Mwanza,male,10-14,population,Population,10209.1596086342,10209.1596086342,10209.1596086342
District,Mwanza,male,15-19,population,Population,9314.81331966102,9314.81331966102,9314.81331966102
District,Mwanza,male,20-24,population,Population,8376.26258814963,8376.26258814963,8376.26258814963
District,Mwanza,male,25-29,population,Population,6441.54890689644,6441.54890689644,6441.54890689644
District,Mwanza,male,30-34,population,Population,4893.67273526803,4893.67273526803,4893.67273526803
District,Mwanza,male,35-39,population,Population,4135.00540525142,4135.00540525142,4135.00540525142
District,Mwanza,male,40-44,population,Population,3607.17534297574,3607.17534297574,3607.17534297574
District,Mwanza,male,45-49,population,Population,2426.97256985344,2426.97256985344,2426.97256985344
District,Mwanza,male,50-54,population,Population,1593.28412895117,1593.28412895117,1593.28412895117
District,Mwanza,male,55-59,population,Population,1068.57316595904,1068.57316595904,1068.57316595904
District,Mwanza,male,60-64,population,Population,718.784995397728,718.784995397728,718.784995397728
District,Mwanza,male,65-69,population,Population,506.965628518729,506.965628518729,506.965628518729
District,Mwanza,female,0-4,prevalence,HIV prevalence,0.00290599125697071,0.00238535932722793,0.00348914803516572
District,Mwanza,female,5-9,prevalence,HIV prevalence,0.00590328435509596,0.00475187090184174,0.00711106599083554
District,Mwanza,female,10-14,prevalence,HIV prevalence,0.0100851137151427,0.00812074437387995,0.0121430205363877
District,Mwanza,female,15-19,prevalence,HIV prevalence,0.0149858331411516,0.0116021434843587,0.0193912313298012
District,Mwanza,female,20-24,prevalence,HIV prevalence,0.0281242160736841,0.0225672489425498,0.0355603544285903
District,Mwanza,female,25-29,prevalence,HIV prevalence,0.05906933625646,0.0481097048744226,0.0725045668850077
District,Mwanza,female,30-34,prevalence,HIV prevalence,0.107659791237045,0.088463363748947,0.130583948669464
District,Mwanza,female,35-39,prevalence,HIV prevalence,0.161148105150888,0.134194728870868,0.190666499063275
District,Mwanza,female,40-44,prevalence,HIV prevalence,0.195954581269924,0.165347637395013,0.230686679882308
District,Mwanza,female,45-49,prevalence,HIV prevalence,0.210612642703647,0.175590287144404,0.250202104030644
District,Mwanza,female,50-54,prevalence,HIV prevalence,0.184470924791012,0.151884338418122,0.222166773583783
District,Mwanza,female,55-59,prevalence,HIV prevalence,0.134135385917777,0.107017803214758,0.165749436391787
District,Mwanza,female,60-64,prevalence,HIV prevalence,0.104914544653991,0.082976036931772107,0.134744025209237
District,Mwanza,female,65-69,prevalence,HIV prevalence,0.105804511764698,0.0806877483942949,0.140019817136357
District,Mwanza,male,0-4,prevalence,HIV prevalence,0.00291088256518365,0.00238939563050892,0.00349504332285226
District,Mwanza,male,5-9,prevalence,HIV prevalence,0.0059367138973505,0.00477877933147052,0.00715133178926064
District,Mwanza,male,10-14,prevalence,HIV prevalence,0.00995373912540832,0.00801498121080865,0.0119847853320342
District,Mwanza,male,15-19,prevalence,HIV prevalence,0.0112166343894641,0.00856741664171176,0.0143464563643609
District,Mwanza,male,20-24,prevalence,HIV prevalence,0.0125332834786833,0.00925557799639534,0.0163818299086066
District,Mwanza,male,25-29,prevalence,HIV prevalence,0.0232191813854183,0.017859570195346,0.0296543996641306
District,Mwanza,male,30-34,prevalence,HIV prevalence,0.0472437085818786,0.0375791345783577,0.0590205549710633
District,Mwanza,male,35-39,prevalence,HIV prevalence,0.0787337945940929,0.0638385641956206,0.0962918425005726
District,Mwanza,male,40-44,prevalence,HIV prevalence,0.119532621817543,0.0971548358053696,0.144900898363599
District,Mwanza,male,45-49,prevalence,HIV prevalence,0.167018950829303,0.13720470932938,0.202256128530243
District,Mwanza,male,50-54,prevalence,HIV prevalence,0.179371328793631,0.145560100049059,0.217658404505277
District,Mwanza,male,55-59,prevalence,HIV prevalence,0.162292062121078,0.127114529684211,0.200231345071497
District,Mwanza,male,60-64,prevalence,HIV prevalence,0.137980656905972,0.108650687192033,0.176765662792708
District,Mwanza,male,65-69,prevalence,HIV prevalence,0.114857749549954,0.0871087138046816,0.149859565890742
District,Mwanza,female,0-4,plhiv,PLHIV,36.6481525451531,30.0829780713467,44.0014345820111
District,Mwanza,female,5-9,plhiv,PLHIV,64.6432453747263,52.0372696666302,77.8650808942708
District,Mwanza,female,10-14,plhiv,PLHIV,101.459761266364,81.7040732467185,122.152758494946
District,Mwanza,female,15-19,plhiv,PLHIV,142.09361395958,110.036715579949,183.806748219078
District,Mwanza,female,20-24,plhiv,PLHIV,237.382412598429,190.554936335317,299.986817518249
District,Mwanza,female,25-29,plhiv,PLHIV,383.380374553148,312.494163370704,470.126747149345
District,Mwanza,female,30-34,plhiv,PLHIV,577.233296782647,474.96042526076,698.999414219481
District,Mwanza,female,35-39,plhiv,PLHIV,782.63355651158,652.984364463179,924.051233125659
District,Mwanza,female,40-44,plhiv,PLHIV,750.369226395057,634.545091062514,881.195645344916
District,Mwanza,female,45-49,plhiv,PLHIV,507.987145527828,424.569735255682,601.784973162196
District,Mwanza,female,50-54,plhiv,PLHIV,314.188794532434,259.288151155085,377.380969485906
District,Mwanza,female,55-59,plhiv,PLHIV,185.954899392917,148.648681688443,229.265229415191
District,Mwanza,female,60-64,plhiv,PLHIV,104.797743580128,83.0138218952727,134.307680925829
District,Mwanza,female,65-69,plhiv,PLHIV,75.0205285911981,57.3144045425205,99.0386668403544
District,Mwanza,male,0-4,plhiv,PLHIV,36.9633902672926,30.3420454807268,44.3801572211191
District,Mwanza,male,5-9,plhiv,PLHIV,64.7190173428283,52.0983844523942,77.9561149011548
District,Mwanza,male,10-14,plhiv,PLHIV,101.619311434,81.8329993392563,122.343972276487
District,Mwanza,male,15-19,plhiv,PLHIV,104.480855412748,79.7945233813171,133.653091123371
District,Mwanza,male,20-24,plhiv,PLHIV,104.982073509169,77.5158972925336,137.241905198819
District,Mwanza,male,25-29,plhiv,PLHIV,149.567492472271,115.015976227057,191.074757930734
District,Mwanza,male,30-34,plhiv,PLHIV,231.195248600088,183.821171363109,288.978262440585
District,Mwanza,male,35-39,plhiv,PLHIV,325.56466622253,263.798243258011,398.478115795918
District,Mwanza,male,40-44,plhiv,PLHIV,431.175126101483,350.10583632305,523.273754217257
District,Mwanza,male,45-49,plhiv,PLHIV,405.350412308419,332.549859934391,491.642747560364
District,Mwanza,male,50-54,plhiv,PLHIV,285.789491355775,231.569195343001,347.385217368555
District,Mwanza,male,55-59,plhiv,PLHIV,173.42094263074,135.618441510425,214.324430308938
District,Mwanza,male,60-64,plhiv,PLHIV,99.1784258391347,77.9945874596077,127.276390184882
District,Mwanza,male,65-69,plhiv,PLHIV,58.2289311908391,44.1066626610044,76.0921618707765
District,Mwanza,female,0-4,art_coverage,ART coverage,0.533720453912371,0.434953689664043,0.633527942585845
District,Mwanza,female,5-9,art_coverage,ART coverage,0.572853257474751,0.47463558233036,0.669849645999656
District,Mwanza,female,10-14,art_coverage,ART coverage,0.587026652910559,0.489318625169667,0.682723852637796
District,Mwanza,female,15-19,art_coverage,ART coverage,0.968525850582302,0.944160667446135,0.984305086658717
District,Mwanza,female,20-24,art_coverage,ART coverage,0.948151259898462,0.915837933595357,0.969085159055322
District,Mwanza,female,25-29,art_coverage,ART coverage,0.958193685724799,0.933121110631144,0.97446513129649
District,Mwanza,female,30-34,art_coverage,ART coverage,0.975150468982384,0.960953382307706,0.984701234711378
District,Mwanza,female,35-39,art_coverage,ART coverage,0.986731914638315,0.978422971097099,0.992228301753738
District,Mwanza,female,40-44,art_coverage,ART coverage,0.990544500262276,0.983752636556703,0.99487235139898
District,Mwanza,female,45-49,art_coverage,ART coverage,0.992344642385913,0.985689192181966,0.996077761907998
District,Mwanza,female,50-54,art_coverage,ART coverage,0.991588307380495,0.984391646343475,0.995903568334779
District,Mwanza,female,55-59,art_coverage,ART coverage,0.987324061967429,0.975363408617395,0.993696978661979
District,Mwanza,female,60-64,art_coverage,ART coverage,0.987833354813135,0.975140274775696,0.994632696757702
District,Mwanza,female,65-69,art_coverage,ART coverage,0.98791260083236,0.975259966432056,0.994735995407393
District,Mwanza,male,0-4,art_coverage,ART coverage,0.53277916269256,0.435662870691748,0.634197489937613
District,Mwanza,male,5-9,art_coverage,ART coverage,0.571643240048121,0.47505210171059,0.670218922390826
District,Mwanza,male,10-14,art_coverage,ART coverage,0.586024676228117,0.489932229865551,0.683255491286479
District,Mwanza,male,15-19,art_coverage,ART coverage,0.775887981251482,0.698917726629069,0.841169529248408
District,Mwanza,male,20-24,art_coverage,ART coverage,0.644986681728041,0.500947294272473,0.763186448343366
District,Mwanza,male,25-29,art_coverage,ART coverage,0.658866552021845,0.525025544911685,0.768489127486931
District,Mwanza,male,30-34,art_coverage,ART coverage,0.713020658348184,0.591456854440573,0.810471310569573
District,Mwanza,male,35-39,art_coverage,ART coverage,0.817589265522166,0.72125439818617,0.88961883647501
District,Mwanza,male,40-44,art_coverage,ART coverage,0.866557599349064,0.790830682662734,0.922500190488674
District,Mwanza,male,45-49,art_coverage,ART coverage,0.893914419791483,0.826880634167508,0.940635120776199
District,Mwanza,male,50-54,art_coverage,ART coverage,0.895565834798246,0.826898144470322,0.942963689517767
District,Mwanza,male,55-59,art_coverage,ART coverage,0.861653369039268,0.770638311975671,0.923579837503419
District,Mwanza,male,60-64,art_coverage,ART coverage,0.859840151143815,0.758856146736783,0.926586974666944
District,Mwanza,male,65-69,art_coverage,ART coverage,0.86301640399618,0.765149818949606,0.933501698521862
District,Mwanza,female,0-4,aware_plhiv_prop,Proportion PLHIV aware,0.551678348582149,0.458970924746184,0.64615121560138
District,Mwanza,female,5-9,aware_plhiv_prop,Proportion PLHIV aware,0.600126859249655,0.511224525262426,0.68901725690076
District,Mwanza,female,10-14,aware_plhiv_prop,Proportion PLHIV aware,0.622667781342407,0.53709276220089,0.70781834948426
District,Mwanza,female,15-19,aware_plhiv_prop,Proportion PLHIV aware,0.968525850582302,0.944160667446135,0.984305086658717
District,Mwanza,female,20-24,aware_plhiv_prop,Proportion PLHIV aware,0.948151259898462,0.915837933595357,0.969085159055322
District,Mwanza,female,25-29,aware_plhiv_prop,Proportion PLHIV aware,0.958193685724799,0.933121110631144,0.97446513129649
District,Mwanza,female,30-34,aware_plhiv_prop,Proportion PLHIV aware,0.975150468982384,0.960953382307706,0.984701234711378
District,Mwanza,female,35-39,aware_plhiv_prop,Proportion PLHIV aware,0.986731914638315,0.978422971097099,0.992228301753738
District,Mwanza,female,40-44,aware_plhiv_prop,Proportion PLHIV aware,0.990544500262276,0.983752636556703,0.99487235139898
District,Mwanza,female,45-49,aware_plhiv_prop,Proportion PLHIV aware,0.992344642385913,0.985689192181966,0.996077761907998
District,Mwanza,female,50-54,aware_plhiv_prop,Proportion PLHIV aware,0.991588307380495,0.984391646343475,0.995903568334779
District,Mwanza,female,55-59,aware_plhiv_prop,Proportion PLHIV aware,0.987324061967429,0.975363408617395,0.993696978661979
District,Mwanza,female,60-64,aware_plhiv_prop,Proportion PLHIV aware,0.987833354813135,0.975140274775696,0.994632696757702
District,Mwanza,female,65-69,aware_plhiv_prop,Proportion PLHIV aware,0.98791260083236,0.975259966432056,0.994735995407393
District,Mwanza,male,0-4,aware_plhiv_prop,Proportion PLHIV aware,0.550789653028264,0.456919661372164,0.648634526748048
District,Mwanza,male,5-9,aware_plhiv_prop,Proportion PLHIV aware,0.599001399698228,0.50788368621024,0.691725992546382
District,Mwanza,male,10-14,aware_plhiv_prop,Proportion PLHIV aware,0.621771775490258,0.533114831767139,0.711146352345769
District,Mwanza,male,15-19,aware_plhiv_prop,Proportion PLHIV aware,0.798621418923578,0.72864805676757,0.857641720167606
District,Mwanza,male,20-24,aware_plhiv_prop,Proportion PLHIV aware,0.723994553583806,0.606538148622894,0.817966840575729
District,Mwanza,male,25-29,aware_plhiv_prop,Proportion PLHIV aware,0.75043740995862,0.647173813350417,0.832711386017898
District,Mwanza,male,30-34,aware_plhiv_prop,Proportion PLHIV aware,0.821837499734163,0.741796849209093,0.883983414899721
District,Mwanza,male,35-39,aware_plhiv_prop,Proportion PLHIV aware,0.869934947790893,0.799267853947346,0.921869851714862
District,Mwanza,male,40-44,aware_plhiv_prop,Proportion PLHIV aware,0.905661263211236,0.851003083754648,0.945513698174462
District,Mwanza,male,45-49,aware_plhiv_prop,Proportion PLHIV aware,0.926527342246372,0.87928006836966,0.959079107277797
District,Mwanza,male,50-54,aware_plhiv_prop,Proportion PLHIV aware,0.923789771935551,0.872898933791205,0.958553868808653
District,Mwanza,male,55-59,aware_plhiv_prop,Proportion PLHIV aware,0.899014997160128,0.83116329745889606,0.944534228249787
